prodName,prodId,sponsoredProduct,sellPrice,ListPrice,freeShip,AveRating,reviewCount,brandName,sellerName,pageNum,pageRank,prodURL
"Dell Latitude E6430 HD 14"" Intel Core i7 3540M (3.0GHz-3.7GHz) 8GB Memory 500GB Hard Drive Webcam DVD-RW Windows 7 Professional 64-Bit Laptop (Refurbished)",68791117,FALSE,$284.99 ,,Not Available,3.6,5,Dell,Your EPower,17,8,/ip/Dell-Latitude-E6430-HD-14-Intel-Core-i7-3540M-3-0GHz-3-7GHz-8GB-Memory-500GB-Hard-Drive-Webcam-DVD-RW-Windows-7-Professional-64-Bit-Laptop-Refurbished/168791117
Refurbished Lenovo ThinkPad T420 i7 2.8GHz 4GB 500GB DRW Windows 10 Pro 64 Laptop CAM,14916309,FALSE,$210.94 ,,Not Available,0,,Lenovo,Laptop of the Line,17,9,/ip/Refurbished-Lenovo-ThinkPad-T420-i7-2-8GHz-4GB-500GB-DRW-Windows-10-Pro-64-Laptop-CAM/114916309
"HP 17.3 inch HD Flagship High Performance Laptop PC, Intel Core i7-7500U 2.7GHz Dual-Core, 8GB DDR4, 1TB HDD, DVD RW, Stereo Speakers, Webcam, WIFI, Windows 10, Black",81170322,FALSE,$649.00 ,,Not Available,0,,HP,El Chasqui USA Company,17,10,/ip/HP-17-3-inch-HD-Flagship-High-Performance-Laptop-PC-Intel-Core-i7-7500U-2-7GHz-Dual-Core-8GB-DDR4-1TB-HDD-DVD-RW-Stereo-Speakers-Webcam-WIFI-Windows-/881170322
"Refurbished Dell Silver 14.1"" Latitude E6410 WA5-1165 Laptop PC with Intel Core i5-520M Processor, 4GB Memory, 320GB Hard Drive and Windows 10 Pro",50910370,FALSE,$164.00 ,,Not Available,2.5,8,Dell,Discount Computer Depot,17,11,/ip/Refurbished-Dell-Silver-14-1-Latitude-E6410-WA5-1165-Laptop-PC-with-Intel-Core-i5-520M-Processor-4GB-Memory-320GB-Hard-Drive-and-Windows-10-Pro/50910370
"Refurbished HP Elitebook 8460p Laptop WEBCAM, Intel Core i5 2.5ghz, 4GB DDR3, 250GB SATA HDD, DVDRW, Windows 10 Home 64bit w/ Restore Partition",94623593,FALSE,$193.50 ,,Not Available,3.75,8,HP,Laptop Experience,17,12,/ip/Refurbished-HP-Elitebook-8460p-Laptop-WEBCAM-Intel-Core-i5-2-5ghz-4GB-DDR3-250GB-SATA-HDD-DVDRW-Windows-10-Home-64bit-w-Restore-Partition/494623593
Refurbished Dell Latitude E6430 i7 2.9GHz 4GB 320GB DVD Windows 10 Pro 64 Laptop B Camera,33377633,FALSE,$223.89 ,,Not Available,3.6,5,Dell,"ASN Depot, Inc.",17,13,/ip/Refurbished-Dell-Latitude-E6430-i7-2-9GHz-4GB-320GB-DVD-Windows-10-Pro-64-Laptop-B-Camera/133377633
"SAMSUNG Chromebook Plus 12.3""Chrome OS 32GB eMMC - XE513C24-K01US",55499365,FALSE,$499.00 ,,Not Available,3.6974,76,Samsung,Walmart,17,14,/ip/SAMSUNG-Chromebook-Plus-12-3-Chrome-OS-32GB-eMMC-XE513C24-K01US/55499365
"Top Performance Dell Inspiron 15.6"" Touchscreen Laptop, 7th Intel Core i3-7100U 2.4GHz, 8 GB RAM, 1 TB HDD, HDMI, DVD-RW, Bluetooth, HDMI, Web Camera",95616128,FALSE,$479.99 ,,Not Available,0,,Dell,PT ELIFE LLC,17,15,/ip/Top-Performance-Dell-Inspiron-15-6-Touchscreen-Laptop-7th-Intel-Core-i3-7100U-2-4GHz-8-GB-RAM-1-TB-HDD-HDMI-DVD-RW-Bluetooth-HDMI-Web-Camera/895616128
"Refurbished Dell Chromebook 3120 11.6"" Intel Celeron N2840 2.16GHz 4GB 16GB SSD Laptop XDGJH",63586334,FALSE,$134.95 ,,Available,1.5,2,Dell,Certified Refurbished Store,17,16,/ip/Refurbished-Dell-Chromebook-3120-11-6-Intel-Celeron-N2840-2-16GHz-4GB-16GB-SSD-Laptop-XDGJH/963586334
Redurbished Dell Latitude Laptop with a Intel Dual Core 4GB RAM DVD WIFI PC HD Computer Windows 10,43136064,FALSE,$128.00 ,,Not Available,1.5,2,Dell,Discount Computer Depot,17,17,/ip/Redurbished-Dell-Latitude-Laptop-with-a-Intel-Dual-Core-4GB-RAM-DVD-WIFI-PC-HD-Computer-Windows-10/243136064
"Refurbished Lenovo Black 15.6"" ThinkPad T510 Laptop PC with Intel Core i5-520M Processor, 4GB Memory, 500GB Hard Drive and Windows 10 Home",50910449,FALSE,$224.00 ,,Not Available,4.4,5,Lenovo,Your EPower,17,18,/ip/Refurbished-Lenovo-Black-15-6-ThinkPad-T510-Laptop-PC-with-Intel-Core-i5-520M-Processor-4GB-Memory-500GB-Hard-Drive-and-Windows-10-Home/50910449
"Refurbished DELL Precision M4800 15.6"" Laptop, Windows 10 Pro, Intel Core i7-4800QM Processor, DVD-RW Drive, 16GB RAM, 512GB SSD Hard Drive",56262926,FALSE,$561.66 ,,Not Available,5,1,Dell,Walmart,17,19,/ip/Refurbished-DELL-Precision-M4800-15-6-Laptop-Windows-10-Pro-Intel-Core-i7-4800QM-Processor-DVD-RW-Drive-16GB-RAM-512GB-SSD-Hard-Drive/56262926
Refurbished Apple MacBook Pro 15.4 Intel Core i7 2.3GHz 8GB 256GB Laptop MC975LL/A (Scratch and Dent),66555025,FALSE,$699.99 ,,Not Available,1,1,Apple,JemJem,17,20,/ip/Refurbished-Apple-MacBook-Pro-15-4-Intel-Core-i7-2-3GHz-8GB-256GB-Laptop-MC975LL-A-Scratch-and-Dent/166555025
"Refurbished DELL Precision M4800 15.6"" Laptop, Windows 10 Pro, Intel Core i7-4800QM Processor, DVD-RW Drive, 16GB RAM, 512GB SSD Hard Drive",56262926,FALSE,$561.66 ,,Not Available,5,1,Dell,Walmart,18,1,/ip/Refurbished-DELL-Precision-M4800-15-6-Laptop-Windows-10-Pro-Intel-Core-i7-4800QM-Processor-DVD-RW-Drive-16GB-RAM-512GB-SSD-Hard-Drive/56262926
Lenovo IdeaPad 720S-14IKBR Core i5 256GB SSD M.2 Windows 10 4-cell 1920 x 1080 Laptop,76630476,FALSE,$758.61 ,,Not Available,0,,Lenovo,Walmart,18,2,/ip/Lenovo-IdeaPad-720S-14IKBR-Core-i5-256GB-SSD-M-2-Windows-10-4-cell-1920-x-1080-Laptop/476630476
"REFURBISHED HP 8570P EliteBook Laptop 15.6"" B-Grade Intel Core i5 3320M 3rd Gen 2.6GHz 8GB 320GB HDD  Win 7 Pro No Webcam",30511980,FALSE,$139.99 ,,Not Available,0,,HP,CTechCity,18,3,/ip/REFURBISHED-HP-8570P-EliteBook-Laptop-15-6-B-Grade-Intel-Core-i5-3320M-3rd-Gen-2-6GHz-8GB-320GB-HDD-Win-7-Pro-No-Webcam/730511980
Refurbished Apple MacBook Pro 15.4 Intel Core i7 2.3GHz 8GB 256GB Laptop MC975LL/A (Scratch and Dent),66555025,FALSE,$699.99 ,,Not Available,1,1,Apple,JemJem,18,4,/ip/Refurbished-Apple-MacBook-Pro-15-4-Intel-Core-i7-2-3GHz-8GB-256GB-Laptop-MC975LL-A-Scratch-and-Dent/166555025
"Dell Latitude E6530 HD 15.6"" Intel Core i5 3380M (2.9GHz-3.6GHz) 8GB Memory 500GB Hard Drive HDMI DVD-RW Windows 7 Professional Laptop (Refurbished)",75813483,FALSE,$310.22 ,,Not Available,3,2,Dell,Your EPower,18,5,/ip/Dell-Latitude-E6530-HD-15-6-Intel-Core-i5-3380M-2-9GHz-3-6GHz-8GB-Memory-500GB-Hard-Drive-HDMI-DVD-RW-Windows-7-Professional-Laptop-Refurbished/175813483
Dell XPS 13 Laptop i5-8250U- 256GB PCIe SSD- 8GB RAM,47040973,FALSE,"$1,129.99 ","$1,210.00 ",Not Available,0,,Dell,Dell.com,18,6,/ip/Dell-XPS-13-Laptop-i5-8250U-256GB-PCIe-SSD-8GB-RAM/747040973
"HP Pavilion 13 Laptop 13.3"" FHD, Intel Core i3-8145U, Intel UHD Graphics 620, 128GB SSD, 8GB SDRAM, Fingerprint reader, 13-an0031wm",68944420,FALSE,$649.00 ,,Available,5,3,HP,Walmart,18,7,/ip/HP-Pavilion-13-Laptop-13-3-FHD-Intel-Core-i3-8145U-Intel-UHD-Graphics-620-128GB-SSD-8GB-SDRAM-Fingerprint-reader-13-an0031wm/468944420
"Dell Inspiron 15 i5567-7381GRY 15.6"" Laptop - Core I7 7500u - 8GB RAM - 1 TB SSD - Windows 10",83531840,FALSE,$737.95 ,,Not Available,3,2,Dell,Etech Galaxy LLC,18,8,/ip/Dell-Inspiron-15-i5567-7381GRY-15-6-Laptop-Core-I7-7500u-8GB-RAM-1-TB-SSD-Windows-10/683531840
"HP Workstation Zbook 15 G2 15.6"" Laptop, Windows 10 Pro, Intel Core i7-4810QM 2.8GHz, 16GB RAM, 500GB Solid State Drive, DVDRW",37999998,FALSE,$670.73 ,,Not Available,0,,HP,Walmart,18,9,/ip/HP-Workstation-Zbook-15-G2-15-6-Laptop-Windows-10-Pro-Intel-Core-i7-4810QM-2-8GHz-16GB-RAM-500GB-Solid-State-Drive-DVDRW/437999998
"Lenovo V330-15IKB 81AX00BWUS 15.6"" Laptop i5-7200U 8GB 500GB HDD W10P",55390727,FALSE,$549.98 ,,Not Available,0,,Lenovo,EZ Tech,18,10,/ip/Lenovo-V330-15IKB-81AX00BWUS-15-6-Laptop-i5-7200U-8GB-500GB-HDD-W10P/955390727
Apple Certified Refurbished A Grade Macbook Pro 13.3-inch Laptop (Glossy) 2.9Ghz Dual Core i7 (Mid 2012) MD102LL/A 750 GB HD 8 GB Memory 1280x800 Display macOS Sierra Power Adapter,44514664,FALSE,$607.00 ,,Not Available,5,1,Apple,GainSaver,18,11,/ip/Apple-Certified-Refurbished-Grade-Macbook-Pro-13-3-inch-Laptop-Glossy-2-9Ghz-Dual-Core-i7-Mid-2012-MD102LL-A-750-GB-HD-8-GB-Memory-1280x800-Display-m/444514664
"Dell i5570-7371SLV 15.6"" Laptop Intel Core i7 8th Gen 8550U (1.80 GHz) 12 GB DDR4 1 TB HDD Windows 10 Home",59064827,FALSE,"$1,019.99 ",,Not Available,3.8715,19671,Dell,Walmart,18,12,/ip/Dell-i5570-7371SLV-15-6-Laptop-Intel-Core-i7-8th-Gen-8550U-1-80-GHz-12-GB-DDR4-1-TB-HDD-Windows-10-Home/259064827
"HP Stream 5MP97UA 14"" Laptop Intel N3060 4GB 32GB eMMC Windows 10 S - Purple",5659886,FALSE,$219.00 ,,Not Available,0,,HP,Beach Camera,18,13,/ip/HP-Stream-5MP97UA-14-Laptop-Intel-N3060-4GB-32GB-eMMC-Windows-10-S-Purple/905659886
"Refurbished HP 15.6"" ProBook 6570B WA5-0877 Laptop PC with Intel Core i5-3320M Processor, 8GB Memory, 128GB Solid State Drive and Windows 10 Pro",49924094,FALSE,$316.67 ,,Not Available,3.8889,9,HP,Walmart,18,14,/ip/Refurbished-HP-15-6-ProBook-6570B-WA5-0877-Laptop-PC-with-Intel-Core-i5-3320M-Processor-8GB-Memory-128GB-Solid-State-Drive-and-Windows-10-Pro/49924094
"MSI GE63 Raider RGB Premium VR Ready Gaming and Business Laptop PC (Intel 8th Gen Coffee Lake i7-8750H, 1TB HDD + 256GB SSD, 32GB RAM, 15.6"" Full HD 1920x1080 120Hz, GTX 1060 6GB, Win 10 Home)",90751831,FALSE,"$2,049.00 ","$2,664.99 ",Not Available,0,,MSI,MichaelElectronics2,18,15,/ip/MSI-GE63-Raider-RGB-Premium-VR-Ready-Gaming-Business-Laptop-PC-Intel-8th-Gen-Coffee-Lake-i7-8750H-1TB-HDD-256GB-SSD-32GB-RAM-15-6-Full-HD-1920x1080-1/990751831
"Refurbished Apple MacBook Air 13.3"" Laptop Intel i7-5650U Dual Core 2.2GHz 8GB 256GB SSD",73196690,FALSE,$719.95 ,"$1,199.00 ",Not Available,5,1,Apple,Altatac,18,16,/ip/Refurbished-Apple-MacBook-Air-13-3-Laptop-Intel-i7-5650U-Dual-Core-2-2GHz-8GB-256GB-SSD/573196690
"Legion Y7000 15.6"" Gaming Laptop, Windows 10, Intel Core i7-8750H Hexa-Core Processor, Nvidia GeForce GTX 1060 6GB Graphics Card, 8GB Memory, 256GB PCIe SSD Storage",19317007,FALSE,"$1,029.99 ",,Not Available,4.6667,6,Lenovo,Walmart,18,17,/ip/Legion-Y7000-15-6-Gaming-Laptop-Windows-10-Intel-Core-i7-8750H-Hexa-Core-Processor-Nvidia-GeForce-GTX-1060-6GB-Graphics-Card-8GB-Memory-256GB-PCIe-SS/519317007
Dell Laptop Latitude E6400 with Windows 7 and a built-in WEBCAM Refurbished,58385333,FALSE,$149.00 ,,Not Available,0,,Dell Laptop,"CL3 Technology, LLC",18,18,/ip/Dell-Laptop-Latitude-E6400-with-Windows-7-and-a-built-in-WEBCAM-Refurbished/958385333
"HP Stream 14-AX040NR Aqua Blue 14” Laptop, Windows 10 Home, Office 365 Personal 1 year subscription included, Celeron N3060 DC Processor, 4GB Memory, 64GB eMMC Hard Drive",56208115,FALSE,$249.00 ,,Not Available,4,1,HP,Beach Camera,18,19,/ip/HP-Stream-14-AX040NR-Aqua-Blue-14-Laptop-Windows-10-Home-Office-365-Personal-1-year-subscription-included-Celeron-N3060-DC-Processor-4GB-Memory-64GB-/56208115
"HP OMEN X 17-ap020nr Gaming Laptop 17.3"", Intel Core i7-7820H, NVIDIA GeForce GTX1080 8GB, 1TB HDD + 256GB SSD, 16GB RAM, 2LV60UA#ABA",81871594,FALSE,"$2,320.38 ",,Not Available,0,,HP,Walmart,18,20,/ip/HP-OMEN-X-17-ap020nr-Gaming-Laptop-17-3-Intel-Core-i7-7820H-NVIDIA-GeForce-GTX1080-8GB-1TB-HDD-256GB-SSD-16GB-RAM-2LV60UA-ABA/881871594
"HP OMEN X 17-ap020nr Gaming Laptop 17.3"", Intel Core i7-7820H, NVIDIA GeForce GTX1080 8GB, 1TB HDD + 256GB SSD, 16GB RAM, 2LV60UA#ABA",81871594,FALSE,"$2,320.38 ",,Not Available,0,,HP,Walmart,19,1,/ip/HP-OMEN-X-17-ap020nr-Gaming-Laptop-17-3-Intel-Core-i7-7820H-NVIDIA-GeForce-GTX1080-8GB-1TB-HDD-256GB-SSD-16GB-RAM-2LV60UA-ABA/881871594
Dell Inspiron 15 5000 Laptop- Intel i5-8250U - 256GB SSD- 8GB RAM- Windows 10 Home,42152590,FALSE,$699.99 ,$750.00 ,Not Available,0,,Dell,Dell.com,19,2,/ip/Dell-Inspiron-15-5000-Laptop-Intel-i5-8250U-256GB-SSD-8GB-RAM-Windows-10-Home/242152590
"LG gram 14.0"" Intel 8th Gen i7-8550U Ultra-Slim Touch Laptop - 14Z980-A.AAS7U1",88821428,FALSE,"$1,546.99 ",,Not Available,4.7143,14,LG,Beach Camera,19,3,/ip/LG-gram-14-0-Intel-8th-Gen-i7-8550U-Ultra-Slim-Touch-Laptop-14Z980-A-AAS7U1/788821428
"Refurbished HP EliteBook 840 G1 14"" Laptop, Windows 10 Home, Intel Core i5-4300U Processor, 8GB RAM, 500GB Hard Drive",55727653,FALSE,$264.67 ,,Not Available,4.5,8,HP,Walmart,19,4,/ip/Refurbished-HP-EliteBook-840-G1-14-Laptop-Windows-10-Home-Intel-Core-i5-4300U-Processor-8GB-RAM-500GB-Hard-Drive/55727653
"Newest Premium HP 15.6” Touchscreen HD Laptop, Intel Dual Core i3-7100U Processor 2.40GHz, 8GB DDR4 RAM, 1TB HDD, HDMI, Bluetooth, Webcam, HD Graphics 620, DVD-RW, Windows 10",47932162,FALSE,$489.00 ,,Not Available,5,1,HP,El Chasqui USA Company,19,5,/ip/Newest-Premium-HP-15-6-Touchscreen-HD-Laptop-Intel-Dual-Core-i3-7100U-Processor-2-40GHz-8GB-DDR4-RAM-1TB-HDD-HDMI-Bluetooth-Webcam-HD-Graphics-620-DV/247932162
"ASUS FX53VD-MS72 15.6"" Gaming Laptop Computer - Black Metal; Intel Core i7-7700HQ Processor 2.80GHz; NVIDIA GeForce GTX 1050 2GB GDDR5; 8GB DDR4 RAM; 256GB M.2 SSD",96322952,FALSE,$849.00 ,,Not Available,0,,ASUS,Coldriver20 Electronics Inc,19,6,/ip/ASUS-FX53VD-MS72-15-6-Gaming-Laptop-Computer-Black-Metal-Intel-Core-i7-7700HQ-Processor-2-80GHz-NVIDIA-GeForce-GTX-1050-2GB-GDDR5-8GB-DDR4-RAM-256GB-/796322952
"Lenovo Ideapad 330S 81FB0028US 15.6"" Laptop, AMD Ryzen 5 2500U , 1TB HDD, 8GB RAM Notebook PC Computer",74983386,FALSE,$489.99 ,,Not Available,0,,Lenovo,circles edge,19,7,/ip/Lenovo-Ideapad-330S-81FB0028US-15-6-Laptop-AMD-Ryzen-5-2500U-1TB-HDD-8GB-RAM-Notebook-PC-Computer/774983386
"Lenovo - Yoga 720 12.5"" Touch-Screen Laptop - Intel Core i3 - 4GB Memory - 128GB Solid State Drive - Platinum 81B5001HUS Notebook Tablet",55533201,FALSE,$619.99 ,,Not Available,0,,Lenovo,Coldriver20 Electronics Inc,19,8,/ip/Lenovo-Yoga-720-12-5-Touch-Screen-Laptop-Intel-Core-i3-4GB-Memory-128GB-Solid-State-Drive-Platinum-81B5001HUS-Notebook-Tablet/355533201
"HP Chromebook 14 14"" Full HD , Intel Celeron N2940 , Intel HD Graphics, 16GB eMMC, 4GB SDRAM, 14-ak045wm",62707479,FALSE,$289.00 ,,Not Available,3.9474,57,HP,Walmart,19,9,/ip/HP-Chromebook-14-14-Full-HD-Intel-Celeron-N2940-Intel-HD-Graphics-16GB-eMMC-4GB-SDRAM-14-ak045wm/762707479
"ASUS ROG Strix SCAR II GL704GM-DH74 17.3"" Gaming Laptop - Intel Core i7-8750H, GeForce GTX 1060 6GB, 16GB DDR4, 256GB PCIe SSD + 1TB HDD, 144Hz 3ms IPS",86890210,FALSE,"$1,699.99 ",,Not Available,0,,ASUS,Walmart,19,10,/ip/ASUS-ROG-Strix-SCAR-II-GL704GM-DH74-17-3-Gaming-Laptop-Intel-Core-i7-8750H-GeForce-GTX-1060-6GB-16GB-DDR4-256GB-PCIe-SSD-1TB-HDD-144Hz-3ms-IPS/586890210
"Dell Inspiron 13 7000 Laptop, Intel i5-8250U up to 2.5GHz, 8GB DDR4, 256GB SSD, 13.3 inch FHD Touch Screen, Backlit Keyboard",2715495,FALSE,$735.00 ,,Not Available,0,,Dell,El Chasqui USA Company,19,11,/ip/Dell-Inspiron-13-7000-Laptop-Intel-i5-8250U-up-to-2-5GHz-8GB-DDR4-256GB-SSD-13-3-inch-FHD-Touch-Screen-Backlit-Keyboard/302715495
"Certified Refurbished Dell Black 14"" Latitude E6430 WA5-1031 Laptop PC with Intel Core i5-3320M Processor, 4GB Memory, 320GB Hard Drive and Windows 10 Pro",50909449,FALSE,$184.99 ,,Not Available,5,2,Latitude,Zoom,19,12,/ip/Certified-Refurbished-Dell-Black-14-Latitude-E6430-WA5-1031-Laptop-PC-Intel-Core-i5-3320M-Processor-4GB-Memory-320GB-Hard-Drive-Windows-10-Pro/50909449
"MSI GL62M 7REX-1896US 15.6"" Full HD Thin and Light Gaming Laptop Computer Notebook i7 GTX 1050ti 8GB DRAM 128GB SSD + 1TB HD",39373874,FALSE,"$1,299.00 ",,Not Available,0,,MSI,Coldriver20 Electronics Inc,19,13,/ip/MSI-GL62M-7REX-1896US-15-6-Full-HD-Thin-and-Light-Gaming-Laptop-Computer-Notebook-i7-GTX-1050ti-8GB-DRAM-128GB-SSD-1TB-HD/739373874
"HP Pavilion 15-cs0059nr 15.6"" Laptop Computer - Silver Intel Core i7-8550U Processor 1.8GHz; NVIDIA GeForce MX150 4GB GDDR5; 16GB DDR4-2400 RAM; 512GB Solid State Drive SSD",51444391,FALSE,"$1,189.00 ",,Not Available,5,1,HP,Batista Enterprise LLC,19,14,/ip/HP-Pavilion-15-cs0059nr-15-6-Laptop-Computer-Silver-Intel-Core-i7-8550U-Processor-1-8GHz-NVIDIA-GeForce-MX150-4GB-GDDR5-16GB-DDR4-2400-RAM-512GB-Soli/351444391
Apple MacBook Pro 13.3 Laptop MB991LL/A Intel Core 2 Duo 2.53GHz 4GB 250GB (Certified Refurbished),52136300,FALSE,$449.99 ,,Not Available,2.6667,3,Apple,JemJem,19,15,/ip/Apple-MacBook-Pro-13-3-Laptop-MB991LL-A-Intel-Core-2-Duo-2-53GHz-4GB-250GB-Certified-Refurbished/152136300
"HP 14-ca061dx 14"" Touchscreen Chomebook Laptop Celeron N3350 4GB 32GB Refurb",56501225,FALSE,$187.52 ,,Not Available,5,1,HP,DealClock,19,16,/ip/HP-14-ca061dx-14-Touchscreen-Chomebook-Laptop-Celeron-N3350-4GB-32GB-Refurb/756501225
"Direk-tek 13.3"" Convertible Touchscreen",56123869,FALSE,$349.00 ,,Available,2.9167,48,Direkt-Tek,Walmart,19,17,/ip/Direkt-Tek-13-3-Convertible-Touchscreen-Laptop-Windows-10-Home-Office-365-Personal-1-Year-Subscription-Included-69-99-Value-Windows-Hello-Fingerprint/56123869
"Refurbished HP Chromebook 11 G3 11.6"" Laptop Intel Celeron Dual Core 2.16GHz 2GB 16GB SSD",79148160,FALSE,$98.98 ,,Not Available,4,1,HP,Atomic Cellular,19,18,/ip/Refurbished-HP-Chromebook-11-G3-11-6-Laptop-Intel-Celeron-Dual-Core-2-16GHz-2GB-16GB-SSD/279148160
Lenovo Ideapad Miix 510 Core i5 128 GB M.2 SSD 12.2 inch Windows 10 Home 2-in-1 Laptop,10509857,FALSE,$629.99 ,,Not Available,4.25,8,Lenovo,Adorama Camera,19,19,/ip/Lenovo-Ideapad-Miix-510-Core-i5-128-GB-M-2-SSD-12-2-inch-Windows-10-Home-2-in-1-Laptop/710509857
"HP Spectre x360 15.6"" 4K Touchscreen Laptop 16GB 512GB SSD GTX940MX Win10 Refurb",45783058,FALSE,$979.99 ,,Not Available,5,1,HP,Beach Camera,19,20,/ip/HP-Spectre-x360-15-6-4K-Touchscreen-Laptop-16GB-512GB-SSD-GTX940MX-Win10-Refurb/745783058
"HP Spectre x360 15.6"" 4K Touchscreen Laptop 16GB 512GB SSD GTX940MX Win10 Refurb",45783058,FALSE,$979.99 ,,Not Available,5,1,HP,Beach Camera,20,1,/ip/HP-Spectre-x360-15-6-4K-Touchscreen-Laptop-16GB-512GB-SSD-GTX940MX-Win10-Refurb/745783058
"HP Pavilion 15-cc665cl 15.6"" FHD Touchscreen Laptop i7-8550U 12GB 1TB Refurb",60180842,FALSE,$619.99 ,$899.99 ,Not Available,0,,HP,Focus Camera,20,2,/ip/HP-Pavilion-15-cc665cl-15-6-FHD-Touchscreen-Laptop-i7-8550U-12GB-1TB-Refurb/960180842
"Lenovo ThinkPad E580 20KS003WUS 15.6"" Laptop i5-7200U 4GB 500GB HDD W10P",2747130,FALSE,$536.06 ,,Not Available,0,,Lenovo,"iNetSupply.com, LLC",20,3,/ip/Lenovo-ThinkPad-E580-20KS003WUS-15-6-Laptop-i5-7200U-4GB-500GB-HDD-W10P/202747130
"Dell XPS9360-7758SLV-PUS 13.3"" Intel Core i7-7560U 8GB 256GB Pie Solid State Drive Windows 10 Home Traditional Laptop",55628624,FALSE,"$1,549.11 ",,Not Available,4.0331,16704,Dell,MASTERTRONICS,20,4,/ip/Dell-XPS9360-7758SLV-PUS-13-3-Intel-Core-i7-7560U-8GB-256GB-Pie-Solid-State-Drive-Windows-10-Home-Traditional-Laptop/55628624
Refurbished Apple A Grade Macbook Pro 13.3-inch Laptop (Glossy) 2.9Ghz Dual Core i7 (Mid 2012) MD102LL/A 750 GB HD 8 GB Memory 1280x800 Display macOS Sierra Power Adapter,42148195,FALSE,$607.00 ,,Not Available,0,,Apple,GainSaver,20,5,/ip/Refurbished-Apple-Grade-Macbook-Pro-13-3-inch-Laptop-Glossy-2-9Ghz-Dual-Core-i7-Mid-2012-MD102LL-A-750-GB-HD-8-GB-Memory-1280x800-Display-macOS-Sierr/642148195
"Refurbished HP Spectre x360 Laptop 13.3"", Intel Core i7-8550U, Intel HD Graphics 620, 512GB SSD Storage, 16GB RAM, 13-AE012DX",36860651,FALSE,"$1,049.00 ",,Not Available,0,,HP,Mobile Advance,20,6,/ip/Refurbished-HP-Spectre-x360-Laptop-13-3-Intel-Core-i7-8550U-Intel-HD-Graphics-620-512GB-SSD-Storage-16GB-RAM-13-AE012DX/736860651
"Refurbished HP 14"" EliteBook 8460P Laptop PC with Intel Core i5 Processor, 4GB Memory, 750GB Hard Drive and Windows 10 Pro",38760883,FALSE,$232.00 ,,Not Available,4.2222,9,HP,Your EPower,20,7,/ip/Refurbished-HP-14-EliteBook-8460P-Laptop-PC-with-Intel-Core-i5-Processor-4GB-Memory-750GB-Hard-Drive-and-Windows-10-Pro/38760883
"Dell Silver 13.3"" XPS 13 Laptop PC with Intel Core i7-6560U Processor, 8GB Memory, touch screen, 256GB Solid State Drive and Windows 10 Home",49455384,FALSE,"$1,397.11 ",,Not Available,5,2,Dell,MASTERTRONICS,20,8,/ip/Dell-Silver-13-3-XPS-13-Laptop-PC-with-Intel-Core-i7-6560U-Processor-8GB-Memory-touch-screen-256GB-Solid-State-Drive-and-Windows-10-Home/49455384
"Refurbished HP 640 G1 14"" Laptop, Windows 10 Pro, Intel Core i5-4300M Processor, 16GB RAM, 750GB Hard Drive",55855199,FALSE,$338.89 ,,Not Available,4.1667,6,HP,Walmart,20,9,/ip/Refurbished-HP-640-G1-14-Laptop-Windows-10-Pro-Intel-Core-i5-4300M-Processor-16GB-RAM-750GB-Hard-Drive/55855199
"HP Laptop, 15.6in. Screen, 8th Gen Intel(R) Core(TM) i7, 8GB Memory, 1TB Hard Drive, Windows(R) 10 Home, 15-bs192od",36119534,FALSE,$699.99 ,,Not Available,0,,HP,New DJ Corporation,20,10,/ip/HP-Laptop-15-6in-Screen-8th-Gen-Intel-R-Core-TM-i7-8GB-Memory-1TB-Hard-Drive-Windows-R-10-Home-15-bs192od/336119534
"Refurbished Asus C200MA-DS01 Celeron N2830 Dual-Core 2.16Ghz 11.6"" LED Chromebook Chrome OS",23123262,FALSE,$77.23 ,,Not Available,2.5,2,ASUS,Atomic Cellular,20,11,/ip/Refurbished-Asus-C200MA-DS01-Celeron-N2830-Dual-Core-2-16Ghz-11-6-LED-Chromebook-Chrome-OS/523123262
"Lenovo IdeaPad 11.6"" Laptop Celeron N3350, 2GB Memory 32GB eMMC Flash",13733552,FALSE,$196.85 ,,Not Available,1,2,Lenovo,25hrs Trading(Tech),20,12,/ip/Lenovo-IdeaPad-11-6-Laptop-Celeron-N3350-2GB-Memory-32GB-eMMC-Flash/913733552
"ASUS Metallic 17.3"" GL752VW-DH74 Laptop PC with Intel Core i7-6700HQ Processor, 16GB Memory, 1TB Hard Drive and Windows 10",47368267,FALSE,"$1,624.12 ",,Not Available,5,1,ASUS,Element356,20,13,/ip/ASUS-Metallic-17-3-GL752VW-DH74-Laptop-PC-with-Intel-Core-i7-6700HQ-Processor-16GB-Memory-1TB-Hard-Drive-and-Windows-10/47368267
"ASUS VivoBook K570UD-ES54 Gaming Laptop Notebook 15.6” Full HD IPS i5-8250U, GeForce GTX 1050 Graphics, 8GB DDR4 RAM, 256GB SSD",80420906,FALSE,$785.00 ,,Not Available,0,,ASUS,DemProductSales,20,14,/ip/ASUS-VivoBook-K570UD-ES54-Gaming-Laptop-Notebook-15-6-Full-HD-IPS-i5-8250U-GeForce-GTX-1050-Graphics-8GB-DDR4-RAM-256GB-SSD/180420906
